,SEG,BU,Business Unit,Sub BU,Sub Business Unit,Platform ID,Platform,Product Category ID,Product Category,Product Line ID,Product Line,Product Set ID,Product Set,Product Subset ID,Product Subset ,Material ID,Material Description,Material ID Description,BU + Material, FY 25 Actual Revenue , FY 25 Actual Units , COMMENTS ,CAT 11
11043,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2118000,Cancer,PH211800021000,Cytology,PH211800031400,Non-GYN,PH211800041034,Non-GYN Adjustment,PH211800051060,Non-GYN Adjustment,PC_10666,Cytorich Non-GYN Reagents Profit Center,PC_10666-Cytorich Non-GYN Reagents Profit Center,DS-PC_10666,"$77,466 ", -   ,EXCLUDED: BU PROFIT CENTER ADJ.,EXCLUDE
11044,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131021,Silicone Catheters,PH240153141069,Insertion Trays - Sil,PH240153151069,Insertion Trays - Sil,D22695S12,BIOCATH FOLEY TRAY 12CH LEGBAG EUROPE ONLY,D22695S12-BIOCATH FOLEY TRAY 12CH LEGBAG EUROPE ONLY,UCC-D22695S12,"$27,291 ","1,249",Matched by 2024 Material ID,Purewick catheter
11045,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111004,Microbiology,PH211100421700,Industrial Microbiology,PH211100436900,DCM,PH211100441329,Food/Dairy/Bev Media,PH211100451592,Food/Dairy/Bev Media,222330,Bottle UVM Mod Listeria Enrich 500G,222330-Bottle UVM Mod Listeria Enrich 500G,DS-222330,"$86,097 ","1,248",Matched by 2024 Material ID,BACTEC vials
11046,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401521,Total Acute Urology,PH240152121002,Urological Drainage,PH240152131030,IC Specialty Foley,PH240152141112,IC 2-Way Coude,PH240152151112,IC 2-Way Coude,0103SI22,BX IC 2/W 30CC RED COUDE,0103SI22-BX IC 2/W 30CC RED COUDE,UCC-0103SI22,"$19,474 ","1,248",Matched by 2024 Material ID,Purewick canister & tubing
11047,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401137,Peripheral Vascular Disease,PH240113721001,PTA PVD,PH240113731009,Ultraverse,PH240113741032,Ultraverse 035,PH240113751032,Ultraverse 035,U357558,UV035 75CMX5MMX80MM,U357558-UV035 75CMX5MMX80MM,PI-U357558,"$132,806 ","1,247",Matched by 2024 Material ID,PowerPort
11048,BDI,SUR,Surgery,SUR,Surgery,2401319,Hernia,PH240131921005,Groin Hernia,PH240131931021,Plugs,PH240131941052,Phasix Plug,PH240131951052,Phasix Plug,1190602,1000% ABS PLUG & PATCH,1190602-1000% ABS PLUG & PATCH,SUR-1190602,"$679,658 ","1,245",Matched by 2024 Material ID,PowerPort
11049,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401110,Oncology,PH240111021001,Ports,PH240111031007,Ports,PH240111041026,Powerport ISP,PH240111051041,Powerport ISP,8816003,PPRT MRI ISP 6CF BAS WOSPATTSL,8816003-PPRT MRI ISP 6CF BAS WOSPATTSL,PI-8816003,"$149,150 ","1,245",Matched by 2024 Material ID,PowerPort
11050,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401105,BD PI Other,PH240110521002,OEM,PH240110531017,Guidewires OEM,PH240110541063,Guidewires OEM,PH240110551063,Guidewires OEM,3410020,TEFFC3 J.03580 PC 01-33,03410020-TEFFC3 J.03580 PC 01-33,PI-03410020,"$27,004 ","1,245",Classified by ML model,powerport
11051,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401110,Oncology,PH240111021004,Biopsy Needles and Accessories,PH240111031010,Core Needle Biopsy,PH240111041044,Coaxial Needles,PH240111051059,Coaxial Needles,C1216B,11GX13.0CM TRUGUIDE,C1216B-11GX13.0CM TRUGUIDE,PI-C1216B,"$15,791 ","1,245",Matched by 2024 Material ID,Safety Wingset
11052,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241040021002,Port Access,PH231040031009,Port Access Needles,PH231040041023,PowerLoc_Standalone,PH241020051590,20_1.5 in,8672015,INTL POWERLOC 20GA X,8672015-INTL POWERLOC 20GA X,MDS-8672015,"$11,880 ","1,245",Matched by 2024 Material ID,Safety Wingset
11053,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111004,Microbiology,PH211100421700,Industrial Microbiology,PH211100436900,DCM,PH211100441323,Mycological,PH211100451580,Mycological,211462,Bottle Mycosel Agar 500G,211462-Bottle Mycosel Agar 500G,DS-211462,"$198,683 ","1,243",Matched by 2024 Material ID,BACTEC vials
11054,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022950,Research Non-Core,PH220080035300,Non-Flow Cytometry - Assays,PH220080041099,Non-Flow Cytometry - Assays,PH220080051272,CBA/Array,560111,Hu IFN-Gma CBA Flex Set B8 100Tst,560111-Hu IFN-Gma CBA Flex Set B8 100Tst,BDB-560111,"$273,395 ","1,242",Matched by 2024 Material ID,BACTEC vials
11055,BLS,BDB,Biosciences,BDB,Biosciences,2200500,Clinical Reagents,PH220020023050,Custom Clinical Reagents,PH220020035550,Custom - CTT CM,PH220020041110,CTT CM,PH220020051305,CTT CM,626452,AL03 CTT DD,626452-AL03 CTT DD,BDB-626452,"$120,065 ","1,240",Matched by 2024 Material ID,BACTEC vials
11056,BLS,BDB,Biosciences,BDB,Biosciences,2200500,Clinical Reagents,PH220020023050,Custom Clinical Reagents,PH220020035550,Custom - CTT CM,PH220020041110,CTT CM,PH220020051305,CTT CM,626451,AL02 CTT DD,626451-AL02 CTT DD,BDB-626451,"$120,065 ","1,240",Matched by 2024 Material ID,BACTEC vials
11057,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401105,BD PI Other,PH240110521002,OEM,PH240110531018,Interventional OEM,PH240110541064,Interventional OEM,PH240110551064,Interventional OEM,MC1616OEM,16GX16CM MAXCORE 22MM,MC1616OEM-16GX16CM MAXCORE 22MM,PI-MC1616OEM,"$46,902 ","1,240",Classified by ML model,powerport
11058,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131007,Ureterals,PH240152141046,Wov Uret Whistle,PH240152151046,Wov Uret Whistle,62450110,SELECTIP 4F 69CM 1HOLECYL,62450110-SELECTIP 4F 69CM 1HOLECYL,UCC-62450110,"$28,123 ","1,240",Matched by 2024 Material ID,Purewick catheter
11059,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401521,Total Acute Urology,PH240152121002,Urological Drainage,PH240152131036,Latex Trays,PH240152141160,Surestep Latex 350cc Tray,PH240152151160,Surestep Latex 350cc Tray,A902618,LUBRATH UM FLY TRY,A902618-LUBRATH UM FLY TRY,UCC-A902618,"$17,695 ","1,240",Matched by 2024 Material ID,Purewick canister & tubing
11060,BLS,SM,Specimen Management,SM,Specimen Management,2109003,Specimen Management Other,PH210900321400,Specimen Management Other,PH210900333300,Specimen Management Other,PH210900341166,BioTransport (DDS),PH210900351179,BioTransport (DDS),367632,HEMOBOX NO PRINT RED,367632-HEMOBOX NO PRINT RED,SM-367632,"$6,009 ","1,240",Matched by 2024 Material ID,Purewick canister & tubing
11061,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111001,Molecular Diagnostics,PH211100121200,BD MAX,PH211100133000,MAX VanR,PH211100141113,MAX VanR,PH211100151201,MAX VanR,444202,Certest Vancomycin Resistance,444202-Certest Vancomycin Resistance,DS-444202,"$450,078 ","1,239",Matched by 2024 Material ID,Veritor Assays
11062,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022900,Research Core Sirigen,PH220080035100,Sirigen - Immune Function (Flow Cytometry),PH220080041094,Sirigen - Immune Function (Flow Cytometry),PH220080051260,Human - Immune Function (Core Sirigen),562947,Hu CD19 BV510 SJ25C1 100Tst,562947-Hu CD19 BV510 SJ25C1 100Tst,BDB-562947,"$341,795 ","1,239",Matched by 2024 Material ID,BACTEC vials
11063,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401110,Oncology,PH240154121005,Brachy,PH240154131019,Brachy Seeds,PH240154141054,Iodine Seeds,PH240154151054,Iodine Seeds,1251PA,BS/GI/PLN/10% ASSAY,1251PA-BS/GI/PLN/10% ASSAY,PI-1251PA,"$41,377 ","1,239",Matched by 2024 Material ID,Chloraprep
11064,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111004,Microbiology,PH211100421550,ID/AST,PH211100436050,Sensi Disc,PH211100441259,Sensi Disc Cartridges,PH211100451456,Single,231213,Disc Clindamycin Cc-2 1 Ea,231213-Disc Clindamycin Cc-2 1 Ea,DS-231213,"$13,833 ","1,239",Matched by 2024 Material ID,Vacutainer tubes
11065,BLS,BDB,Biosciences,BDB,Biosciences,2200300,Service,PH220030021550,Technical Support Service,PH220030031950,Time and Materials,PH220030041027,Time and Materials,PH220030051126,Time and Materials FACSAria,64360207,Transducer Assembly FACSaria II Service,64360207-Transducer Assembly FACSaria II Service,BDB-64360207,"$77,014 ",12,EXCLUDED: SERVICE,EXCLUDE
11066,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241040021000,Midlines,PH231040031005,PowerMidline,PH241020041016,Full,PH241020051349,5F_DL,P4255108,DOT POWERMIDLINE,P4255108-DOT POWERMIDLINE,MDS-P4255108,"$186,575 ","1,235",Matched by 2024 Material ID,Safety Wingset
11067,BDM,PS,Pharmaceutical Systems,PS,Pharmaceutical Systems,2103500,PS Services,PH210350021000,PS Services - PC Adjustment,PH210350031000,PS Services - PC Adjustment,PH210350041000,PS Services - PC Adjustment,PH210350051000,PS Services - PC Adjustment,PC_13377,PS Services,PC_13377-PS Services,PS-PC_13377,"$76,979 ", -   ,EXCLUDED: SERVICE,EXCLUDE
11068,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401137,Peripheral Vascular Disease,PH240112121006,Venous,PH240113731017,Venovo,PH240113741053,Venovo (LD Venous Stent),PH240113751053,Venovo (LD Venous Stent),VENEL14120,AVUS OUS 14MMX120MMX1350MM,VENEL14120-AVUS OUS 14MMX120MMX1350MM,PI-VENEL14120,"$876,424 ","1,234",Matched by 2024 Material ID,PowerPort
11069,BLS,BDB,Biosciences,BDB,Biosciences,2200500,Clinical Reagents,PH220020023000,Cancer Reagents,PH220020035400,Cancer,PH220020041105,CAN Single Color,PH220020051296,CAN Single ASR,348800,CD5 PE-Cy7 L17F12 ASR,348800-CD5 PE-Cy7 L17F12 ASR,BDB-348800,"$442,451 ","1,233",Matched by 2024 Material ID,BACTEC vials
11070,BDM,MMS,Medication Management Solutions (MMS),MMS,Infusion Systems,2306001,Alaris System,PH230600121011,POC Systems,PH230600131062,Alaris System PC Unit License,PH230600141169,POC Applications,PH230600151266,Alaris System ICM Non-Commissionable,49000984,KIT GRE V12.1.4 8961,49000984-KIT GRE V12.1.4 8961,MMS-49000984,$65 ,"1,233",Classified by ML model,purewick device
11071,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401137,Peripheral Vascular Disease,PH240113721001,PTA PVD,PH240113731009,Ultraverse,PH240113741032,Ultraverse 035,PH240113751032,Ultraverse 035,U351301010,UV035 130CMX10MMX100MM,U351301010-UV035 130CMX10MMX100MM,PI-U351301010,"$181,218 ","1,232",Matched by 2024 Material ID,PowerPort
11072,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131005,Stents,PH240152141027,Polyurethane Stents,PH240152151027,Polyurethane Stents,57400040,UROSOFT STENT 4 7F 28CM,57400040-UROSOFT STENT 4 7F 28CM,UCC-57400040,"$56,504 ","1,230",Matched by 2024 Material ID,Purewick catheter
11073,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401521,Total Acute Urology,PH240152121002,Urological Drainage,PH240152131040,Non-IC Specialty Foleys,PH240152141173,2-Way Coude,PH240152151173,2-Way Coude,0102V18,BARDEX TIEMANN FOLEY CATHETER EUROPE ONLY,0102V18-BARDEX TIEMANN FOLEY CATHETER EUROPE ONLY,UCC-0102V18,"$6,314 ","1,230",Matched by 2024 Material ID,Purewick canister & tubing
11074,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM4481225,LOFRIC ORIGO SLEEVE CATHETER MALE FLEXIBLE 12CH - 40CM (30),UKRM4481225-LOFRIC ORIGO SLEEVE CATHETER MALE FLEXIBLE 12CH - 40CM (30),UCC-UKRM4481225,"$3,139 ","1,230",Classified by ML model,purewick catheter
11075,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM510689,GC AIR CATHETER MALE 12CH 510689 (30),UKRM510689-GC AIR CATHETER MALE 12CH 510689 (30),UCC-UKRM510689,"$3,060 ","1,230",Matched by 2024 Material ID,Purewick catheter
11076,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRM4041225,LOFRIC FEMALE 15CM CATHETER 12CH (30),UKRM4041225-LOFRIC FEMALE 15CM CATHETER 12CH (30),UCC-UKRM4041225,"$2,474 ","1,230",Matched by 2024 Material ID,Purewick catheter
11077,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401531,Total Home Care Sales,PH240153121002,Urology Home Care,PH240153131027,Home Care Non Bard,PH240153141054,UK DAC Sales (Non Bard),PH240153151054,UK DAC Sales (Non Bard),UKRMAFEL30,LTD ASTOA ADHESIVE FLANGE EXTENDER LARGE (30),UKRMAFEL30-LTD ASTOA ADHESIVE FLANGE EXTENDER LARGE (30),UCC-UKRMAFEL30,"$1,102 ","1,230",Matched by 2024 Material ID,Purewick catheter
11078,BLS,BDB,Biosciences,BDB,Biosciences,2200500,Clinical Reagents,PH220050021300,Open System Transplant,PH220020037650,Stem Cell Enumeration,PH220020041187,TT Single Color,PH220020051452,TT Single IVD,345802,CD34 PE 8G12 100 Tests CE,345802-CD34 PE 8G12 100 Tests CE,BDB-345802,"$508,151 ","1,225",Matched by 2024 Material ID,BACTEC vials
11079,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401110,Oncology,PH240111021004,Biopsy Needles and Accessories,PH240111031012,Marquee Needles,PH240111041054,Marquee Needles,PH240111051069,Marquee Needles,MQ2016,MARQUEE 20G X 16CM,MQ2016-MARQUEE 20G X 16CM,PI-MQ2016,"$69,683 ","1,225",Matched by 2024 Material ID,Safety Wingset
11080,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111004,Microbiology,PH211100421700,Industrial Microbiology,PH211100436850,Liquid Media - Industrial,PH211100441319,Industrial Bottled Media,PH211100451573,Bottled Media Std,257580,BOTTLE MOD LETHEEN BROTH SYRUP 90ML 25EA,257580-BOTTLE MOD LETHEEN BROTH SYRUP 90ML 25EA,DS-257580,"$4,488 ","1,225",Classified by ML model,bactec vials
11081,BDM,MDS,Medication Delivery Solutions (MDS),ISD,Infusion Preparation & Delivery,2301000,IV Access,PH230100021030,IVA NeutraClear,PH230100031064,IVA Extension Sets - NeutraClear,PH230100041127,NeutraClear,PH230100051128,NeutraClear,PY-NC5307,"Minibore bifuse P ext set,2 IV conn","PY-NC5307-Minibore bifuse P ext set,2 IV conn",MDS-PY-NC5307,"$3,903 ","1,225",Matched by 2024 Material ID,Vacutainer tubes
11082,BDM,MMS,Medication Management Solutions (MMS),MMS,Infusion Systems,2306001,Alaris System,PH230600121012,Service,PH230600131072,Alaris System Service Parts,PH230600141210,Techsmart,PH230600151331,Techsmart,EQUIP_CHECKIN,Equipment Check-in,EQUIP_CHECKIN-Equipment Check-in,MMS-EQUIP_CHECKIN,"$17,894,604 ","1,222",Matched by 2024 Material ID,Safety Wingset
11083,BLS,BDB,Biosciences,BDB,Biosciences,2200100,Single Cell Multiomics,PH220080022800,SCM Reagents,PH220080035550,BD AbSeq,PH220080041104,BD AbSeq,PH220080051290,BD AbSeq,570911,OMICS-Guard SPB Bottle,570911-OMICS-Guard SPB Bottle,BDB-570911,"$214,425 ","1,222",Matched by 2024 Material ID,BACTEC vials
11084,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401521,Total Acute Urology,PH240152121002,Urological Drainage,PH240152131028,IC Lubrisil Strips,PH240152141103,Lubri-Sil I/C Catheters,PH240152151103,Lubri-Sil I/C Catheters,1715J12,10CC SLVR LUBSIL RADIOPAQ,1715J12-10CC SLVR LUBSIL RADIOPAQ,UCC-1715J12,"$11,339 ","1,222",Matched by 2024 Material ID,Purewick canister & tubing
11085,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034850,Non Sirigen - Support (Flow Cytometry),PH220080041089,Non Sirigen - Support (Flow Cytometry),PH220080051250,Support (Core Non-Sirigen),555816,Via-Probe Cell Viability Solution 100Tst,555816-Via-Probe Cell Viability Solution 100Tst,BDB-555816,"$86,772 ","1,221",Matched by 2024 Material ID,BACTEC vials
11086,BLS,BDB,Biosciences,BDB,Biosciences,2200800,Research Reagents,PH220080022850,Research Core Non-Sirigen,PH220080034800,Non Sirigen - Immune Function (Flow Cytometry),PH220080041088,Non Sirigen - Immune Function (Flow Cytometry),PH220080051249,Other - Immune Function (Core Non-Sirigen),558411,NHP CD45 PerCP D058-1283 50Tst,558411-NHP CD45 PerCP D058-1283 50Tst,BDB-558411,"$235,078 ","1,220",Matched by 2024 Material ID,BACTEC vials
11087,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241040021000,Midlines,PH241020031102,PowerGlide Pro RT,PH241020041041,Basic,PH241020051312,22_8 cm,F122087T,PG PRO 22G 8CM RT,F122087T-PG PRO 22G 8CM RT,MDS-F122087T,"$80,601 ","1,220",Matched by 2024 Material ID,Safety Wingset
11088,BLS,BDB,Biosciences,BDB,Biosciences,2200300,Service,PH220030021400,Knowledge Transfer Services,PH220030031550,Training,PH220030041017,Training,PH220030051046,Training FACSDiscover,666804,BD FACSDiscover S8 Training,666804-BD FACSDiscover S8 Training,BDB-666804,"$76,711 ", -   ,EXCLUDED: TRAINING,EXCLUDE
11089,BDM,MDS,Medication Delivery Solutions (MDS),INJ,Medication Delivery & Vascular Care,2107000,Anesthesia Systems,PH210700021010,Anesthesia Systems - Conventional,PH210700031080,NRFit Spinal Needles,PH210700041348,NRFit Spinal Needles,PH210700051512,NRFit Spinal Needles,400221,NDL SP SSU 25G 4 11/16N WHIT NRFIT CE,400221-NDL SP SSU 25G 4 11/16N WHIT NRFIT CE,MDS-400221,"$9,612 ","1,220",Matched by 2024 Material ID,Safety Wingset
11090,BLS,DS,Diagnostic Solutions,DS,Diagnostic Solutions,2111005,Service,PH211100521000,Service excl. Lab Automation,PH211100531100,Service Contracts,PH211100541000,Service Contracts,PH211100551029,Phoenix Service,442878,EPI 5 Day Srvc Agrmt,442878-EPI 5 Day Srvc Agrmt,DS-442878,"$76,687 ", -   ,EXCLUDED: CONTRACT,EXCLUDE
11091,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401521,Total Acute Urology,PH240152121002,Urological Drainage,PH240153131006,Bardia Strips,PH240153141007,Catheters,PH240153151007,Catheters,124622,BARDIA CATH 30CCPC#95-224,124622-BARDIA CATH 30CCPC#95-224,UCC-124622,"$2,151 ","1,220",Matched by 2024 Material ID,Purewick canister & tubing
11092,BDI,SUR,Surgery,SUR,Surgery,2401302,Performance Irrigation and Other Surgery,PH240130221001,Performance Irrigation,PH240130231007,Pulsed Lavage,PH240130241017,Solo Simpulse,PH240130251017,Solo Simpulse,67590,SIMPULSE SOLO W/S SPL,0067590-SIMPULSE SOLO W/S SPL,SUR-0067590,"($19,534)","1,220",Classified by ML model,chloraprep
11093,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401137,Peripheral Vascular Disease,PH240112121006,Venous,PH240113731017,Venovo,PH240113741053,Venovo (LD Venous Stent),PH240113751053,Venovo (LD Venous Stent),VENUM16120,VENOVO US 16MMX120MMX800MM,VENUM16120-VENOVO US 16MMX120MMX800MM,PI-VENUM16120,"$1,538,375 ","1,219",Matched by 2024 Material ID,PowerPort
11094,BLS,BDB,Biosciences,BDB,Biosciences,2200300,Service,PH220030021550,Technical Support Service,PH220030031900,Service Contract,PH220030041025,Service Contract,PH220030051116,Service Contract Non-product specific,642079,Svc Cont CUBE 405-50C Violet Lsr,642079-Svc Cont CUBE 405-50C Violet Lsr,BDB-642079,"$76,556 ", -   ,EXCLUDED: CONTRACT,EXCLUDE
11095,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401110,Oncology,PH240111021001,Ports,PH240111031007,Ports,PH240111041029,Powerport Slim,PH240111051044,Powerport Slim,1716070,PP TI SLIM SP 6CF MB MI,1716070-PP TI SLIM SP 6CF MB MI,PI-1716070,"$392,211 ","1,219",Matched by 2024 Material ID,PowerPort
11096,BLS,BDB,Biosciences,BDB,Biosciences,2200500,Clinical Reagents,PH220020023000,Cancer Reagents,PH220020035450,Cancer - EuroFlow Single Color,PH220020041108,CAN EuroFlow Single Color,PH220020051303,CAN EuroFlow Single Color,655404,CD10 APC-H7 (HI10A) RUO,655404-CD10 APC-H7 (HI10A) RUO,BDB-655404,"$682,638 ","1,218",Matched by 2024 Material ID,BACTEC vials
11097,BDI,PI,Peripheral Intervention,PI,Peripheral Intervention,2401137,Peripheral Vascular Disease,PH240113721001,PTA PVD,PH240113731009,Ultraverse,PH240113741032,Ultraverse 035,PH240113751032,Ultraverse 035,U357556,UV035 75CMX5MMX60MM,U357556-UV035 75CMX5MMX60MM,PI-U357556,"$132,119 ","1,218",Matched by 2024 Material ID,PowerPort
11098,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131005,Stents,PH240152141025,FMI Lubricious Stent,PH240152151025,FMI Lubricious Stent,778428,LUB DBL PIG STENT WO/WIRE,778428-LUB DBL PIG STENT WO/WIRE,UCC-778428,"$51,396 ","1,217",Matched by 2024 Material ID,Purewick catheter
11099,BDI,UCC,Urology and Critical Care,UCC,Urology and Critical Care,2401522,Endourology,PH240152221003,Stone Disposables,PH240152131005,Stents,PH240152141027,Polyurethane Stents,PH240152151027,Polyurethane Stents,883600,INLAY OPTIMA WITH SOLO,883600-INLAY OPTIMA WITH SOLO,UCC-883600,"$153,072 ","1,216",Matched by 2024 Material ID,Purewick catheter
