,SEG,BU,Business Unit,Sub BU,Sub Business Unit,Platform ID,Platform,Product Category ID,Product Category,Product Line ID,Product Line,Product Set ID,Product Set,Product Subset ID,Product Subset,Material ID,Material Description,Material ID Description,BU + Material, Actual Revenue ,Actual Units,CAT 11 (USE),CAT 12 (EoL), COMMENTS 
15039,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031068,Groshong PICC,PH241020041378,Basic,PH241020051633,SL_5FR_TLS_RN,9655405,GRO 4FR SL BASIC TRAY,9655405-GRO 4FR SL BASIC TRAY,MDS-9655405," $1,461 ", 10 ,,,
15067,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031068,Groshong PICC,PH241020041417,TBD,PH241020051658,TBD,7827508,DOT GRO NXT 5F,7827508-DOT GRO NXT 5F,MDS-7827508, $-   , -   ,,,
15107,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031073,PowerPICC,PH241020041375,Basic,PH241020051697,SL_4FR_3CG_RN,C1174118,4F SL PPICC 3CG BASIC CHN,C1174118-4F SL PPICC 3CG BASIC CHN,MDS-C1174118," $680,239 "," 5,770 ",,,
15108,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031073,PowerPICC,PH241020041375,Basic,PH241020051697,SL_4FR_3CG_RN,C1275118,5F DL PPICC 3CG BASIC CHN,C1275118-5F DL PPICC 3CG BASIC CHN,MDS-C1275118," $288,504 "," 1,955 ",,,
15172,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031073,PowerPICC,PH241020041381,CK,PH241020051711,DL_5FR_NoTech_TBD,CK001076,DOT PPICC 5F DL IR,CK001076-DOT PPICC 5F DL IR,MDS-CK001076," $9,302 ", 66 ,,,
15210,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031073,PowerPICC,PH241020041381,CK,PH241020051716,SL_4FR_3CG_TBD,CK000668B,DOT PPICC 4F SL 3CG,CK000668B-DOT PPICC 4F SL 3CG,MDS-CK000668B," $151,752 ", 639 ,,,
15353,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031073,PowerPICC,PH241020041415,TBD,PH241020051790,TL_6FR_NoTech_RN,3386135,TL POWERPICC IR W/,3386135-TL POWERPICC IR W/,MDS-3386135, $729 , 5 ,,,
15359,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031073,PowerPICC,PH241020041415,TBD,PH241020051791,TL_6FR_TLS_RN,9386105,6FR POWERPICC TL PICC,9386105-6FR POWERPICC TL PICC,MDS-9386105," $1,418 ", 5 ,,,
15378,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031074,PowerPICC Solo,PH241020041377,Basic,PH241020051795,SL_4FR_3CG_RN,C1194118,4F SL PPICC SOLO 3CG BASIC CHN,C1194118-4F SL PPICC SOLO 3CG BASIC CHN,MDS-C1194118," $817,884 "," 4,925 ",,,
15379,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031074,PowerPICC Solo,PH241020041377,Basic,PH241020051795,SL_4FR_3CG_RN,C1295118,5FDL PPICC SOLO 3CG BASIC CHN,C1295118-5FDL PPICC SOLO 3CG BASIC CHN,MDS-C1295118," $289,093 "," 1,595 ",,,
15429,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031074,PowerPICC Solo,PH241020041385,CK,PH241020051809,SL_4FR_3CG_RN,CK000867A,DOT PPICC SOLO 4F SL 3CG,CK000867A-DOT PPICC SOLO 4F SL 3CG,MDS-CK000867A," $17,737 ", 72 ,,,
15434,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031074,PowerPICC Solo,PH241020041385,CK,PH241020051809,SL_4FR_3CG_RN,CK000914A,DOT PPICC SOLO 4F SL 3CG,CK000914A-DOT PPICC SOLO 4F SL 3CG,MDS-CK000914A," $26,165 ", 141 ,,,
15439,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031074,PowerPICC Solo,PH241020041385,CK,PH241020051809,SL_4FR_3CG_RN,CK001084,DOT PPICC SOLO 4F SL 3CG,CK001084-DOT PPICC SOLO 4F SL 3CG,MDS-CK001084," $3,489 ", 30 ,,,
15459,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031074,PowerPICC Solo,PH241020041392,Full,PH241020051822,DL_5FR_TLS_RN,9295108F,DOT PPICC SOLO FT 5FR,9295108F-DOT PPICC SOLO FT 5FR,MDS-9295108F, $995 , 5 ,,,
15577,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031080,Provena Solo 5FR TL,PH241020041388,CK,PH241020051873,TL_5FR_3CG_RN,CK000869A,DOT PPICC SOLO PROVENA 5F TL 3CG,CK000869A-DOT PPICC SOLO PROVENA 5F TL 3CG,MDS-CK000869A," $25,778 ", 90 ,,,
15581,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031080,Provena Solo 5FR TL,PH241020041388,CK,PH241020051873,TL_5FR_3CG_RN,CK000916A,DOT PPICC SOLO PROVENA 5F TL 3CG,CK000916A-DOT PPICC SOLO PROVENA 5F TL 3CG,MDS-CK000916A," $11,913 ", 51 ,,,
15584,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031080,Provena Solo 5FR TL,PH241020041388,CK,PH241020051873,TL_5FR_3CG_RN,CK001079,DOT PPICC SOLO PROVENA 5F TL 3CG,CK001079-DOT PPICC SOLO PROVENA 5F TL 3CG,MDS-CK001079," $3,602 ", 15 ,,,
15585,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031080,Provena Solo 5FR TL,PH241020041388,CK,PH241020051874,TL_5FR_3CG_TBD,CK000608B,DOT PPICC SOLO PROVENA 5F TL 3CG,CK000608B-DOT PPICC SOLO PROVENA 5F TL 3CG,MDS-CK000608B," $84,306 ", 306 ,,,
15589,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031080,Provena Solo 5FR TL,PH241020041395,Full,PH241020051879,TL_5FR_TLS_RN,S9385108,DOT PPICC PROV 5F TL,S9385108-DOT PPICC PROV 5F TL,MDS-S9385108," $1,086 ", 5 ,,,
15602,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031080,Provena Solo 5FR TL,PH241020041420,TBD,PH241020051885,TBD,S9395118,PPICC PROV SOLO 5F TL,S9395118-PPICC PROV SOLO 5F TL,MDS-S9395118," $1,033 ", 5 ,,,
15609,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031081,Provena 4FR DL / 3FR SL,PH241020041376,Basic,PH241020051888,DL_4FR_TLS_RN,S9274118,PROV 4F DL BASIC TLS,S9274118-PROV 4F DL BASIC TLS,MDS-S9274118, $878 , 5 ,,,
15621,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031081,Provena 4FR DL / 3FR SL,PH241020041382,CK,PH241020051890,DL_4FR_3CG_RN,CK000915A,DOT PPICC SOLO Provena 4F DL 3CG,CK000915A-DOT PPICC SOLO Provena 4F DL 3CG,MDS-CK000915A," $13,059 ", 63 ,,,
15635,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031081,Provena 4FR DL / 3FR SL,PH241020041382,CK,PH241020051891,DL_4FR_3CG_TBD,CK000669B,DOT PPICC Provena 4F DL 3CG,CK000669B-DOT PPICC Provena 4F DL 3CG,MDS-CK000669B," $61,758 ", 219 ,,,
15684,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031081,Provena 4FR DL / 3FR SL,PH241020041419,TBD,PH241020051915,TBD,S9173118,PROV 3F SL BASIC TLS,S9173118-PROV 3F SL BASIC TLS,MDS-S9173118," $5,099 ", 15 ,,,
15690,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031082,Provena Solo 4FR DL / 3FR SL,PH241020041383,CK,PH241020051916,DL_4FR_3CG_RN,CK000868B,DOT PPICC SOLO Provena 4F DL 3CG,CK000868B-DOT PPICC SOLO Provena 4F DL 3CG,MDS-CK000868B," $33,333 ", 123 ,,,
15692,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031082,Provena Solo 4FR DL / 3FR SL,PH241020041383,CK,PH241020051916,DL_4FR_3CG_RN,CK001078,DOT PPICC SOLO Provena 4F DL 3CG,CK001078-DOT PPICC SOLO Provena 4F DL 3CG,MDS-CK001078," $87,751 ", 375 ,,,
15695,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031082,Provena Solo 4FR DL / 3FR SL,PH241020041383,CK,PH241020051919,SL_3FR_NoTech_IR,CK001077,DOT PPICC SOLO PROVENA 3F SL 3CG,CK001077-DOT PPICC SOLO PROVENA 3F SL 3CG,MDS-CK001077," $111,446 ", 492 ,,,
15704,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021009,PICC,PH241020031082,Provena Solo 4FR DL / 3FR SL,PH241020041397,IR,PH241020051927,SL_3FR_NoTech_IR,S3193335P,PROV SOLO SP 3F SL IRW/NIT135,S3193335P-PROV SOLO SP 3F SL IRW/NIT135,MDS-S3193335P," $1,659 ", 10 ,,,
15727,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021010,Dialysis Access,PH241020031001,Acute Dialysis,PH241020041315,Trialysis,PH241020051936,Alpha Pre-Curved Shaft_Basic Kit_12.5_13 F,S3294335P,PROV SOLO SP 4F DL IR W/NIT135,S3294335P-PROV SOLO SP 4F DL IR W/NIT135,MDS-S3294335P, $868 , 5 ,,,
15805,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021010,Dialysis Access,PH241020031001,Acute Dialysis,PH241020041319,Niagara Slim Cath,PH241020052007,Straight_Catheter_20_12 F,5551200,NIAGARA SLIM-CATH 20 CM,5551200-NIAGARA SLIM-CATH 20 CM,MDS-5551200, $332 , 5 ,,,
15813,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021010,Dialysis Access,PH241020031001,Acute Dialysis,PH241020041320,Niagara,PH241020052019,Pre-Curved Shaft_Catheter_12_13.5 F,5592120,NIAGRA PC D/L 12.5CM,5592120-NIAGRA PC D/L 12.5CM,MDS-5592120, $402 , 5 ,,,
15849,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021014,Advanced Access Devices - PC Adjustment,PH241020031078,Advanced Access Devices - PC Adjustment,PH241020041332,Advanced Access Devices - PC Adjustment,PH241020051473,Advanced Access Devices - PC Adjustment,PC_12827,SHPI Kits,PC_12827-SHPI Kits,MDS-PC_12827, $-   , -   ,,,
15850,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021014,Advanced Access Devices - PC Adjustment,PH241020031078,Advanced Access Devices - PC Adjustment,PH241020041332,Advanced Access Devices - PC Adjustment,PH241020051473,Advanced Access Devices - PC Adjustment,PL_204_179,EMEA - Advanced Access Devices,PL_204_179-EMEA - Advanced Access Devices,MDS-PL_204_179," $(701,537)", -   ,,,
15851,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241020021014,Advanced Access Devices - PC Adjustment,PH241020031092,Advanced Access Devices - PC Adjustment  NONCATALOG,PH241020041364,Advanced Access Devices - PC Adjustment  NONCATALOG,PH241020051505,Advanced Access Devices - PC Adjustment  NONCATALOG,DUMMYSKU_UNMATCH17,PC Adjustment  NONCATALOG - 2410200 Advanced Access Devices,DUMMYSKU_UNMATCH17-PC Adjustment  NONCATALOG - 2410200 Advanced Access Devices,MDS-DUMMYSKU_UNMATCH17, $-   , -   ,,,
15881,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241040021000,Midlines,PH231040031005,PowerMidline,PH231040041005,Fin Adj.,PH231040051005,NA_NA,PL_820_179,Midline Catheters Adjustment,PL_820_179-Midline Catheters Adjustment,MDS-PL_820_179," $(1,198)", -   ,,,
15989,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241040021000,Midlines,PH241020031101,PowerGlide Pro Cue,PH241020041038,Basic,PH241020051300,22_8 cm,F122080TX,PG PRO 22G 8CM RT,F122080TX-PG PRO 22G 8CM RT,MDS-F122080TX," $2,543 ", 30 ,,,
16339,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410200,Advanced Access Devices,PH241040021002,Port Access,PH231040031009,Port Access Needles,PH231040041036,PowerLoc_PAK,PH241020051582,22_1.5 in,2672215,DOT PRT ACC W/PWRLOC SIS,2672215-DOT PRT ACC W/PWRLOC SIS,MDS-2672215, $333 , 15 ,,,
16513,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410300,Vascular Access Technologies,PH241030021000,Site-Rite,PH241030031010,Site-Rite Consoles - ISALES,PH241030041002,Site Rite 8 Consoles,PH241030051022,Site Rite 8 Consoles,400037022,BAT1 SR8 ULTRASOUND ROW,400037022-BAT1 SR8 ULTRASOUND ROW,MDS-400037022, $-   , -   ,,,
16564,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410300,Vascular Access Technologies,PH241030021000,Site-Rite,PH241030031018,Site-Rite Accessories,PH241030041023,Site Rite 8 Accessories,PH241030051019,Site Rite 8 Accessories,9770816,SiteRite 9 Probe Holder,9770816-SiteRite 9 Probe Holder,MDS-9770816, $173 , 1 ,,,
16567,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410300,Vascular Access Technologies,PH241030021000,Site-Rite,PH241030031018,Site-Rite Accessories,PH241030041023,Site Rite 8 Accessories,PH241030051019,Site Rite 8 Accessories,BD500ACWW,WIRELESS BRIDGE FOR NON-US REGIONS,BD500ACWW-WIRELESS BRIDGE FOR NON-US REGIONS,MDS-BD500ACWW, $-   , 1 ,,,
16595,BDM,MDS,Medication Delivery Solutions (MDS),VAD,Vascular Access Devices,2410300,Vascular Access Technologies,PH241030021006,Prevue,PH241030031003,Prevue Accessories,PH241030041011,Prevue II Accessories,PH241030051005,Prevue II Accessories,9770712,BD PREVUE CORD WRAP,9770712-BD PREVUE CORD WRAP,MDS-9770712, $170 , 1 ,,,
16688,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500131000,Pyxis Med - Other,PH230500141000,Pyxis Med - Other,PH230500151000,Pyxis Med - Other,118908-01,ENDCAP FLEXBAR,118908-01-ENDCAP FLEXBAR,MMS-118908-01, $-   , -   ,,,
16689,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500131000,Pyxis Med - Other,PH230500141000,Pyxis Med - Other,PH230500151000,Pyxis Med - Other,119822-02,TOUCH SCREEN 10.4 IN FLAT 5 W IN,119822-02-TOUCH SCREEN 10.4 IN FLAT 5 W IN,MMS-119822-02, $-   , -   ,,,
16690,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500131000,Pyxis Med - Other,PH230500141000,Pyxis Med - Other,PH230500151000,Pyxis Med - Other,120502-01,HARNESS LATCH DETENT,120502-01-HARNESS LATCH DETENT,MMS-120502-01, $-   , -   ,,,
16691,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500131000,Pyxis Med - Other,PH230500141000,Pyxis Med - Other,PH230500151000,Pyxis Med - Other,120510-01,CBL FLEXBAR 10 IN,120510-01-CBL FLEXBAR 10 IN,MMS-120510-01, $-   , -   ,,,
16692,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500131000,Pyxis Med - Other,PH230500141000,Pyxis Med - Other,PH230500151000,Pyxis Med - Other,120559-01,ASSY HARNESS RETRACT HINGED HH,120559-01-ASSY HARNESS RETRACT HINGED HH,MMS-120559-01, $-   , -   ,,,
16693,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500131000,Pyxis Med - Other,PH230500141000,Pyxis Med - Other,PH230500151000,Pyxis Med - Other,122232-01,LED GREEN ULTRA SUPER BRIGHT,122232-01-LED GREEN ULTRA SUPER BRIGHT,MMS-122232-01, $-   , -   ,,,
16700,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500132000,Pyxis Med - Other NONCATALOG,PH230500141021,Pyxis Med - Other,PH230500151021,Pyxis Med - Other,100916-01,SLIDE DRAWER 24X2 150 LB.,100916-01-SLIDE DRAWER 24X2 150 LB.,MMS-100916-01, $-   , -   ,,,
16701,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500132000,Pyxis Med - Other NONCATALOG,PH230500141021,Pyxis Med - Other,PH230500151021,Pyxis Med - Other,101951-01,PANEL FRONT SNAP-ON W/LED HOLE FLEX DWR.,101951-01-PANEL FRONT SNAP-ON W/LED HOLE FLEX DWR.,MMS-101951-01, $-   , -   ,,,
16702,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500132000,Pyxis Med - Other NONCATALOG,PH230500141021,Pyxis Med - Other,PH230500151021,Pyxis Med - Other,120510-02,CBL FLEXBAR 26 IN.,120510-02-CBL FLEXBAR 26 IN.,MMS-120510-02, $-   , -   ,,,
16703,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500132000,Pyxis Med - Other NONCATALOG,PH230500141021,Pyxis Med - Other,PH230500151021,Pyxis Med - Other,122379-01,ASSY FLEXBAR DRAWER.,122379-01-ASSY FLEXBAR DRAWER.,MMS-122379-01, $-   , -   ,,,
16704,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2305001,Pyxis Med,PH230500121000,Pyxis Med,PH230500132000,Pyxis Med - Other NONCATALOG,PH230500141021,Pyxis Med - Other,PH230500151021,Pyxis Med - Other,390-001,BAT 12V 1.2AH LA 3.8X1.9X2 .187QD.,390-001-BAT 12V 1.2AH LA 3.8X1.9X2 .187QD.,MMS-390-001, $-   , -   ,,,
16739,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2315001,Pyxis Supply,PH231500121050,Pyxis Supply,PH231500131850,Pyxis Supply - Other NONCATALOG,PH231500141018,Pyxis Supply - Other,PH231500141018,Pyxis Supply - Other,100789-01,CLIP SHELF SNAP-IN SS15/SS25/PS WHT.,100789-01-CLIP SHELF SNAP-IN SS15/SS25/PS WHT.,MMS-100789-01, $-   , -   ,,,
16740,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2315001,Pyxis Supply,PH231500121050,Pyxis Supply,PH231500131850,Pyxis Supply - Other NONCATALOG,PH231500141018,Pyxis Supply - Other,PH231500141018,Pyxis Supply - Other,106426-01,HASP INJ. MOLDED SUPPLY DOOR (LATCH).,106426-01-HASP INJ. MOLDED SUPPLY DOOR (LATCH).,MMS-106426-01, $-   , -   ,,,
16741,BDM,MMS,Medication Management Solutions (MMS),MMD,Dispensing,2315001,Pyxis Supply,PH231500121050,Pyxis Supply,PH231500131850,Pyxis Supply - Other NONCATALOG,PH231500141018,Pyxis Supply - Other,PH231500141018,Pyxis Supply - Other,119549-01,PCBA DOOR BOARD LATCH SS15/30/EC.,119549-01-PCBA DOOR BOARD LATCH SS15/30/EC.,MMS-119549-01, $-   , -   ,,,
